time[s],flange_omega_x[rad/s],flange_omega_y[rad/s],flange_omega_z[rad/s],flange_alpha_x[rad/s2],flange_alpha_y[rad/s2],flange_alpha_z[rad/s2],cycloid_acc_x[m/s2],cycloid_acc_y[m/s2],cycloid_acc_z[m/s2],input_omega_x[rad/s],input_omega_y[rad/s],input_omega_z[rad/s],crank_omega_z[rad/s]
5.093749999999996284e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.912836437581752869e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.088595070903797506e+02,3.090261684761753447e+00,-1.410190339779085811e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.436437575405787870e+00,-4.781881047522918982e-01
5.593749999999995427e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.446777622568952315e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.045211006709902364e+02,4.160709947382462026e+00,-1.280461662096350928e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.577437554029368361e+00,-5.251928974695041497e-01
6.093749999999994570e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.979220295302483335e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.059438332536418557e+02,5.276905785808045479e+00,-1.012547855699268240e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.718437538053847913e+00,-5.700645998933395742e-01
6.593749999999994798e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.481921512589228024e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.332686582542802967e+01,6.481788265010443695e+00,-6.677768597299269970e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.859437473712725053e+00,-6.186846861245571816e-01
7.093749999999996109e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.895974527764258344e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.673772649257985279e+01,2.523684372645680352e+00,-5.015937016452901354e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000437481929827399e+00,-6.651265908580503705e-01
7.593749999999997420e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.248661918838240015e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.375355090176988426e+01,-2.809833359343795411e+00,-4.075983222825962038e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.141437487604146650e+00,-7.126274151960884096e-01
8.031249999999998026e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.531168236388612547e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.040420321139073678e+01,-2.664524150114679024e+00,-2.168070288561672498e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.264812491113695980e+00,-7.541097264191207739e-01
8.499999999999995190e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.750406050297111382e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.345935618152940805e+01,-1.940616325957968513e+00,1.977158486418688910e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.396925499521828762e+00,-8.029215964410435502e-01
8.999999999999992164e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.627658279934248164e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.315270322211580378e+01,-4.844946005787750032e+00,4.782851249992098097e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.538047659756632157e+00,-8.515247782785492214e-01
9.499999999999989139e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.411913228942249521e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.582209454593793474e+01,-2.450492964305073684e+00,6.258466640032156469e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.679022431382351410e+00,-8.954932476373407280e-01
1.006249999999998682e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.418577725716373417e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.564453118489255345e+01,1.329979467197772047e+00,5.851333255630026819e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.837616134318079464e+00,-9.509177786871405580e-01
1.056249999999998379e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.556443087360161459e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.695503753620570819e+01,4.047317825325418283e+00,4.152091205840626742e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.978622149588524781e+00,-9.961585848058278625e-01
1.106249999999998294e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.757222959450216726e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.100154279016349790e+01,5.326706920355386288e+00,2.465945980727937137e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.119624810263349701e+00,-1.041919182628968654e+00
1.156249999999998425e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.949141139483572260e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.535315042846533373e+01,5.744540611272282327e+00,1.248432419683426664e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.260622924268427703e+00,-1.087843362578325479e+00
1.206249999999998556e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.111818657502350094e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.825753030030577762e+01,5.556592390817382210e+00,1.572660161948970514e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.401621761801139510e+00,-1.134422949780594658e+00
1.256249999999998687e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.231787169689160577e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.924730523267046678e+01,2.419620554353159037e+00,-1.888319219588220799e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.542621116005284954e+00,-1.181148605470736745e+00
