time[s],flange_omega_x[rad/s],flange_omega_y[rad/s],flange_omega_z[rad/s],flange_alpha_x[rad/s2],flange_alpha_y[rad/s2],flange_alpha_z[rad/s2],cycloid_acc_x[m/s2],cycloid_acc_y[m/s2],cycloid_acc_z[m/s2],input_omega_x[rad/s],input_omega_y[rad/s],input_omega_z[rad/s],crank_omega_z[rad/s]
6.718749999999994041e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.550990408459651609e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.500547066603947144e+01,6.341516840660860410e+00,-6.396467556797094112e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.894438347695577285e+00,-6.319634739316649652e-01
7.218749999999993184e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.993522234757937134e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.138561291984639468e+01,1.792969648742192224e+00,-5.362910833847378989e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.035462786803714952e+00,-6.754971027791792926e-01
7.718749999999992327e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.415109449186487400e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.886835993297452774e+01,-2.602741849796839979e+00,-3.701764551566594452e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.176486933448952499e+00,-7.234199817232545016e-01
8.031249999999991521e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.605842702479682027e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.304181873170809070e+01,-2.743359808543284650e+00,-2.042198425951844865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.264536547070672867e+00,-7.552324048563568981e-01
8.499999999999988684e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.810256532291672493e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.406330360734767737e+01,-4.534280677323128117e+00,1.399919045428932973e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.396712089171681992e+00,-8.048063706867027989e-01
9.031249999999985470e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.865866213284121944e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.210721687431951743e+00,-4.507850235068972644e+00,4.678114348291372515e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.546949483020245264e+00,-8.532626276869772486e-01
9.531249999999985697e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.863360109773340711e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.601791247455691014e+00,-1.449289510013937354e+00,5.784225138582954173e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.687747420491705341e+00,-9.010041473022011305e-01
1.003124999999998376e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.858569821485482887e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.080718614300225511e+01,2.306759072783782116e+00,5.123802248519892188e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.828785958921451016e+00,-9.487077515159227925e-01
1.053124999999998073e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.970483304123652191e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.030310803558132804e+01,4.288494477121761683e+00,4.026174635239540223e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.969746062032494027e+00,-9.945234834550722436e-01
1.103124999999997771e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.109734622982850916e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.409577727157607896e+01,5.579931995114157495e+00,2.942245032554496209e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.110619384569848656e+00,-1.035716911777636140e+00
1.153124999999997468e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.214717567240751250e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.645286153145884356e+01,6.306381484850137831e+00,2.223065999055965580e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.251587693298918058e+00,-1.080758322061546650e+00
1.215624999999997524e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.282766889137944066e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.806537108366120137e+00,3.789162663444734847e+00,-2.461641979634126010e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.428277408761955414e+00,-1.142094528637980666e+00
1.253124999999997297e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.287698199381234532e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.531885947633892187e+00,2.025329700847830150e+00,-2.690338279942172228e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.533432703271561337e+00,-1.180048538600716013e+00
1.303124999999996994e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.254379018984107030e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.496325692488893466e+00,1.238087526084309609e+00,-3.736133362801358437e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.675274305785959150e+00,-1.231249471135918983e+00
1.359374999999996654e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.206975854710599705e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.979546958372731424e+00,-7.690570951052069226e-01,-4.745302762478386782e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.833108359680432731e+00,-1.280955774263311531e+00
1.409374999999996351e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.152527122916026159e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.395797522247374189e+01,-4.511570603415836489e-01,-3.819495513012010068e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.974207409951964642e+00,-1.326699485842992354e+00
